latitude,longitude,elevation_m,slope_deg
22.3,90.85,0.0,0.0
22.3,90.9,0.0,0.0
22.3,90.95,0.0,0.0
22.3,91.0,0.0,0.19
22.3,91.05,0.0,0.0
22.3,91.1,2.0,0.06
22.3,91.15,6.0,0.27
22.3,91.2,0.0,0.0
22.3,91.25,0.0,0.0
22.3,91.3,0.0,0.0
22.3,91.35,0.0,0.0
22.3,91.4,0.0,0.0
22.3,91.45,0.0,0.0
22.3,91.5,0.0,0.0
22.3,91.55,0.0,0.0
22.3,91.6,0.0,0.0
22.3,91.65,0.0,0.0
22.3,91.7,0.0,0.0
22.3,91.75,0.0,0.0
22.3,91.8,1.0,0.29
22.3,91.85,8.0,0.15
22.3,91.9,7.0,0.61
22.3,91.95,6.0,0.43
22.3,92.0,14.0,0.52
22.3,92.05,64.0,2.96
22.3,92.1,56.0,2.01
22.3,92.15,46.0,1.38
22.3,92.2,81.0,2.0
22.3,92.25,74.0,2.29
22.3,92.3,102.0,1.83
22.3,92.35,135.0,9.56
22.3,92.4,368.0,17.18
22.3,92.45,201.0,9.98
22.3,92.5,169.0,5.3
22.3,92.55,187.0,4.43
22.3,92.6,220.0,2.72
22.3,92.65,105.0,2.13
22.3,92.7,407.0,19.8
22.3,92.75,245.0,11.29
22.3,92.8,216.0,12.17
22.3,92.85,356.0,12.8
22.3,92.9,726.0,11.83
22.3,92.95,617.0,28.09
22.3,93.0,1377.0,10.87
22.3,93.05,861.0,13.04
22.3,93.1,1569.0,21.29
22.3,93.15,1531.0,17.55
22.3,93.2,569.0,18.52
22.3,93.25,1536.0,3.22
22.3,93.3,1902.0,23.06
22.3,93.35,1077.0,11.05
22.3,93.4,1034.0,22.36
22.3,93.45,1243.0,24.01
22.3,93.5,1902.0,17.78
22.3,93.55,2177.0,24.55
22.3,93.6,1294.0,26.28
22.3,93.65,1561.0,33.15
22.3,93.7,1697.0,17.45
22.3,93.75,1188.0,25.74
22.3,93.8,1221.0,22.02
22.3,93.85,831.0,13.39
22.3,93.9,418.0,7.78
22.3,93.95,361.0,1.18
22.3,94.0,321.0,2.51
22.3,94.05,259.0,0.69
22.3,94.1,219.0,0.29
22.3,94.15,183.0,1.87
22.3,94.2,651.0,12.15
22.3,94.25,1059.0,5.67
22.3,94.3,810.0,7.66
22.3,94.35,731.0,4.26
22.3,94.4,977.0,8.84
22.3,94.45,483.0,4.51
22.3,94.5,519.0,4.4
22.3,94.55,596.0,6.2
22.3,94.6,589.0,1.56
22.3,94.65,247.0,1.77
22.3,94.7,223.0,1.15
22.3,94.75,234.0,0.87
22.3,94.8,228.0,1.98
22.3,94.85,220.0,0.81
22.3,94.9,147.0,0.48
22.3,94.95,117.0,0.83
22.3,95.0,95.0,1.03
22.3,95.05,88.0,0.78
22.3,95.1,90.0,0.67
22.3,95.15,105.0,0.64
22.3,95.2,145.0,0.56
22.3,95.25,212.0,3.25
22.3,95.3,254.0,1.85
22.3,95.35,229.0,1.06
22.3,95.4,206.0,0.99
22.3,95.45,156.0,0.64
22.3,95.5,120.0,0.34
22.3,95.55,87.0,1.09
22.3,95.6,80.0,0.15
22.3,95.65,83.0,0.87
22.3,95.7,82.0,0.67
22.3,95.75,83.0,0.34
22.3,95.8,109.0,1.1
22.3,95.85,109.0,0.41
22.3,95.9,109.0,0.6
22.3,95.95,90.0,0.21
22.3,96.0,66.0,0.08
22.3,96.05,75.0,0.24
22.3,96.1,76.0,0.14
22.3,96.15,84.0,0.08
22.3,96.2,89.0,0.31
22.3,96.25,88.0,0.63
22.3,96.3,97.0,0.5
22.3,96.35,155.0,4.34
22.3,96.4,453.0,8.7
22.3,96.45,1038.0,3.59
22.35,89.5,8.0,0.32
22.35,89.55,9.0,0.21
22.35,89.6,5.0,0.35
22.35,89.65,11.0,0.08
22.35,89.7,13.0,0.15
22.35,89.75,14.0,0.49
22.35,89.8,5.0,0.18
22.35,89.85,6.0,0.41
22.35,89.9,0.0,0.0
22.35,89.95,3.0,0.13
22.35,90.0,4.0,0.33
22.35,90.05,8.0,0.5
22.35,90.1,0.0,0.76
22.35,90.15,10.0,0.81
22.35,90.2,2.0,0.29
22.35,90.25,4.0,0.32
22.35,90.3,4.0,0.28
22.35,90.35,5.0,0.69
22.35,90.4,7.0,0.02
22.35,90.45,5.0,0.25
22.35,90.5,7.0,0.41
22.35,90.55,5.0,0.25
22.35,90.6,5.0,0.48
22.35,90.65,0.0,0.06
22.35,90.7,5.0,0.44
22.35,90.75,7.0,0.34
22.35,90.8,8.0,0.92
22.35,90.85,0.0,0.0
22.35,90.9,0.0,0.0
22.35,90.95,0.0,0.0
22.35,91.0,0.0,0.0
22.35,91.05,1.0,0.7
22.35,91.1,6.0,0.28
22.35,91.15,7.0,0.27
22.35,91.2,0.0,0.0
22.35,91.25,0.0,0.0
22.35,91.3,0.0,0.0
22.35,91.35,0.0,0.0
22.35,91.4,0.0,0.0
22.35,91.45,0.0,0.0
22.35,91.5,0.0,0.0
22.35,91.55,0.0,0.0
22.35,91.6,0.0,0.0
22.35,91.65,0.0,0.0
22.35,91.7,0.0,0.0
22.35,91.75,0.0,0.0
22.35,91.8,15.0,0.65
22.35,91.85,8.0,0.47
22.35,91.9,5.0,0.19
22.35,91.95,6.0,0.65
22.35,92.0,4.0,0.74
22.35,92.05,63.0,5.54
22.35,92.1,23.0,0.26
22.35,92.15,39.0,1.87
22.35,92.2,68.0,1.81
22.35,92.25,49.0,4.76
22.35,92.3,66.0,2.14
22.35,92.35,275.0,6.9
22.35,92.4,45.0,3.75
22.35,92.45,303.0,4.73
22.35,92.5,203.0,9.17
22.35,92.55,121.0,2.49
22.35,92.6,166.0,11.78
22.35,92.65,122.0,0.45
22.35,92.7,383.0,9.19
22.35,92.75,331.0,14.94
22.35,92.8,199.0,15.03
22.35,92.85,251.0,10.06
22.35,92.9,927.0,19.73
22.35,92.95,872.0,16.9
22.35,93.0,897.0,19.87
22.35,93.05,1394.0,31.1
22.35,93.1,1430.0,0.95
22.35,93.15,1207.0,15.91
22.35,93.2,825.0,20.76
22.35,93.25,1604.0,30.06
22.35,93.3,1205.0,17.79
22.35,93.35,907.0,20.94
22.35,93.4,1106.0,17.76
22.35,93.45,1999.0,5.01
22.35,93.5,2078.0,16.13
22.35,93.55,1694.0,20.55
22.35,93.6,1680.0,11.6
22.35,93.65,1300.0,21.21
22.35,93.7,1226.0,21.85
22.35,93.75,1347.0,14.19
22.35,93.8,1025.0,18.67
22.35,93.85,596.0,14.34
22.35,93.9,441.0,8.54
22.35,93.95,361.0,0.6
22.35,94.0,355.0,6.86
22.35,94.05,242.0,1.44
22.35,94.1,203.0,1.34
22.35,94.15,182.0,0.7
22.35,94.2,519.0,9.18
22.35,94.25,946.0,11.99
22.35,94.3,891.0,2.84
22.35,94.35,772.0,10.11
22.35,94.4,595.0,6.7
22.35,94.45,356.0,3.82
22.35,94.5,342.0,5.47
22.35,94.55,487.0,2.2
22.35,94.6,417.0,13.92
22.35,94.65,255.0,0.87
22.35,94.7,304.0,1.02
22.35,94.75,277.0,1.65
22.35,94.8,212.0,1.75
22.35,94.85,198.0,3.08
22.35,94.9,134.0,0.7
22.35,94.95,108.0,1.06
22.35,95.0,116.0,2.32
22.35,95.05,126.0,0.8
22.35,95.1,95.0,0.61
22.35,95.15,114.0,0.58
22.35,95.2,164.0,1.12
22.35,95.25,233.0,1.68
22.35,95.3,246.0,1.22
22.35,95.35,212.0,1.39
22.35,95.4,175.0,0.72
22.35,95.45,143.0,0.43
22.35,95.5,111.0,0.5
22.35,95.55,80.0,0.34
22.35,95.6,86.0,0.67
22.35,95.65,83.0,0.34
22.35,95.7,85.0,0.35
22.35,95.75,83.0,0.58
22.35,95.8,86.0,0.17
22.35,95.85,105.0,0.53
22.35,95.9,114.0,0.96
22.35,95.95,117.0,3.15
22.35,96.0,74.0,0.67
22.35,96.05,75.0,0.2
22.35,96.1,127.0,16.92
22.35,96.15,100.0,1.13
22.35,96.2,521.0,19.75
22.35,96.25,329.0,18.8
22.35,96.3,315.0,14.13
22.35,96.35,387.0,9.96
22.35,96.4,778.0,17.75
22.35,96.45,1013.0,3.05
22.4,89.5,11.0,0.16
22.4,89.55,11.0,0.32
22.4,89.6,11.0,0.17
22.4,89.65,4.0,0.28
22.4,89.7,12.0,0.04
22.4,89.75,3.0,0.24
22.4,89.8,5.0,0.19
22.4,89.85,9.0,0.47
22.4,89.9,10.0,0.93
22.4,89.95,9.0,0.72
22.4,90.0,6.0,0.31
22.4,90.05,12.0,0.24
22.4,90.1,6.0,0.96
22.4,90.15,8.0,0.95
22.4,90.2,6.0,1.15
22.4,90.25,4.0,3.97
22.4,90.3,10.0,0.5
22.4,90.35,7.0,0.61
22.4,90.4,5.0,0.33
22.4,90.45,5.0,0.11
22.4,90.5,9.0,0.52
22.4,90.55,4.0,0.5
22.4,90.6,6.0,0.52
22.4,90.65,0.0,0.0
22.4,90.7,4.0,0.72
22.4,90.75,4.0,0.18
22.4,90.8,12.0,0.84
22.4,90.85,6.0,0.4
22.4,90.9,0.0,0.0
22.4,90.95,0.0,0.0
22.4,91.0,4.0,0.32
22.4,91.05,0.0,0.0
22.4,91.1,9.0,0.29
22.4,91.15,0.0,0.0
22.4,91.2,0.0,0.0
22.4,91.25,0.0,0.0
22.4,91.3,0.0,0.0
22.4,91.35,0.0,0.0
22.4,91.4,0.0,0.0
22.4,91.45,0.0,0.0
22.4,91.5,2.0,0.21
22.4,91.55,5.0,0.23
22.4,91.6,0.0,0.0
22.4,91.65,0.0,0.0
22.4,91.7,0.0,0.0
22.4,91.75,7.0,0.88
22.4,91.8,24.0,1.68
22.4,91.85,2.0,0.41
22.4,91.9,7.0,0.46
22.4,91.95,7.0,0.57
22.4,92.0,37.0,1.73
22.4,92.05,28.0,2.57
22.4,92.1,13.0,1.74
22.4,92.15,71.0,2.74
22.4,92.2,68.0,3.61
22.4,92.25,32.0,1.41
22.4,92.3,225.0,5.0
22.4,92.35,86.0,4.79
22.4,92.4,107.0,7.38
22.4,92.45,167.0,13.29
22.4,92.5,387.0,23.74
22.4,92.55,99.0,0.77
22.4,92.6,212.0,8.19
22.4,92.65,120.0,1.17
22.4,92.7,721.0,10.72
22.4,92.75,641.0,18.57
22.4,92.8,214.0,14.71
22.4,92.85,337.0,23.81
22.4,92.9,721.0,23.94
22.4,92.95,243.0,31.68
22.4,93.0,584.0,23.55
22.4,93.05,1441.0,13.4
22.4,93.1,1245.0,14.05
22.4,93.15,1199.0,29.1
22.4,93.2,679.0,22.26
22.4,93.25,1965.0,36.28
22.4,93.3,1739.0,12.71
22.4,93.35,1138.0,17.04
22.4,93.4,1568.0,15.26
22.4,93.45,1700.0,22.35
22.4,93.5,1941.0,24.39
22.4,93.55,1652.0,15.59
22.4,93.6,1730.0,7.75
22.4,93.65,1080.0,21.51
22.4,93.7,1107.0,19.53
22.4,93.75,914.0,19.12
22.4,93.8,901.0,18.33
22.4,93.85,806.0,14.36
22.4,93.9,850.0,18.17
22.4,93.95,377.0,8.97
22.4,94.0,508.0,17.22
22.4,94.05,219.0,2.13
22.4,94.1,169.0,1.24
22.4,94.15,211.0,1.52
22.4,94.2,347.0,10.32
22.4,94.25,711.0,14.67
22.4,94.3,718.0,3.2
22.4,94.35,641.0,9.25
22.4,94.4,830.0,10.91
22.4,94.45,454.0,1.61
22.4,94.5,272.0,2.36
22.4,94.55,365.0,1.32
22.4,94.6,573.0,2.53
22.4,94.65,274.0,0.97
22.4,94.7,227.0,1.76
22.4,94.75,202.0,0.57
22.4,94.8,131.0,1.68
22.4,94.85,134.0,1.08
22.4,94.9,83.0,1.4
22.4,94.95,71.0,0.31
22.4,95.0,121.0,0.09
22.4,95.05,123.0,0.63
22.4,95.1,97.0,0.36
22.4,95.15,124.0,0.57
22.4,95.2,163.0,1.12
22.4,95.25,207.0,1.0
22.4,95.3,199.0,0.29
22.4,95.35,178.0,0.89
22.4,95.4,151.0,0.76
22.4,95.45,120.0,0.89
22.4,95.5,95.0,0.22
22.4,95.55,81.0,0.17
22.4,95.6,85.0,0.33
22.4,95.65,85.0,0.49
22.4,95.7,85.0,0.27
22.4,95.75,87.0,0.11
22.4,95.8,87.0,0.75
22.4,95.85,92.0,0.4
22.4,95.9,96.0,0.51
22.4,95.95,85.0,1.5
22.4,96.0,67.0,0.0
22.4,96.05,69.0,0.62
22.4,96.1,101.0,0.9
22.4,96.15,117.0,0.47
22.4,96.2,332.0,8.46
22.4,96.25,1019.0,16.98
22.4,96.3,130.0,2.11
22.4,96.35,246.0,8.97
22.4,96.4,812.0,2.4
22.4,96.45,1017.0,4.15
22.45,89.5,15.0,0.3
22.45,89.55,3.0,0.03
22.45,89.6,3.0,0.79
22.45,89.65,3.0,0.4
22.45,89.7,5.0,0.25
22.45,89.75,5.0,0.18
22.45,89.8,4.0,0.18
22.45,89.85,6.0,0.1
22.45,89.9,7.0,0.45
22.45,89.95,6.0,0.33
22.45,90.0,4.0,0.18
22.45,90.05,7.0,0.93
22.45,90.1,11.0,0.6
22.45,90.15,1.0,0.16
22.45,90.2,9.0,0.77
22.45,90.25,6.0,0.55
22.45,90.3,6.0,0.72
22.45,90.35,8.0,0.15
22.45,90.4,8.0,0.25
22.45,90.45,4.0,0.82
22.45,90.5,4.0,0.47
22.45,90.55,7.0,0.2
22.45,90.6,4.0,0.24
22.45,90.65,0.0,0.0
22.45,90.7,5.0,0.36
22.45,90.75,9.0,0.25
22.45,90.8,3.0,0.14
22.45,90.85,8.0,0.83
22.45,90.9,0.0,0.0
22.45,90.95,0.0,0.0
22.45,91.0,7.0,0.69
22.45,91.05,0.0,0.0
22.45,91.1,0.0,0.0
22.45,91.15,0.0,0.0
22.45,91.2,0.0,0.0
22.45,91.25,0.0,0.0
22.45,91.3,0.0,0.0
22.45,91.35,0.0,0.0
22.45,91.4,0.0,0.0
22.45,91.45,6.0,0.52
22.45,91.5,4.0,0.37
22.45,91.55,5.0,0.13
22.45,91.6,0.0,0.0
22.45,91.65,0.0,0.0
22.45,91.7,0.0,0.0
22.45,91.75,28.0,2.98
22.45,91.8,29.0,3.92
22.45,91.85,6.0,0.52
22.45,91.9,5.0,0.66
22.45,91.95,5.0,0.21
22.45,92.0,8.0,0.24
22.45,92.05,13.0,0.81
22.45,92.1,7.0,1.07
22.45,92.15,28.0,6.2
22.45,92.2,44.0,1.82
22.45,92.25,59.0,2.06
22.45,92.3,310.0,7.26
22.45,92.35,57.0,4.24
22.45,92.4,345.0,17.41
22.45,92.45,235.0,1.17
22.45,92.5,439.0,16.04
22.45,92.55,76.0,1.47
22.45,92.6,229.0,5.97
22.45,92.65,111.0,3.86
22.45,92.7,856.0,18.49
22.45,92.75,444.0,13.66
22.45,92.8,360.0,7.56
22.45,92.85,353.0,13.18
22.45,92.9,1192.0,25.56
22.45,92.95,576.0,29.09
22.45,93.0,804.0,17.67
22.45,93.05,1574.0,18.31
22.45,93.1,1253.0,15.08
22.45,93.15,588.0,27.94
22.45,93.2,839.0,24.55
22.45,93.25,1163.0,23.43
22.45,93.3,1627.0,18.79
22.45,93.35,1271.0,10.53
22.45,93.4,1284.0,27.85
22.45,93.45,1832.0,21.19
22.45,93.5,2118.0,20.92
22.45,93.55,1342.0,12.1
22.45,93.6,1499.0,11.82
22.45,93.65,1126.0,17.27
22.45,93.7,1242.0,8.07
22.45,93.75,971.0,12.66
22.45,93.8,981.0,12.98
22.45,93.85,1159.0,10.87
22.45,93.9,658.0,13.88
22.45,93.95,495.0,3.17
22.45,94.0,363.0,10.01
22.45,94.05,192.0,0.84
22.45,94.1,204.0,0.32
22.45,94.15,211.0,3.43
22.45,94.2,531.0,12.06
22.45,94.25,574.0,12.82
22.45,94.3,594.0,17.21
22.45,94.35,553.0,4.89
22.45,94.4,769.0,8.01
22.45,94.45,446.0,4.5
22.45,94.5,333.0,13.36
22.45,94.55,397.0,9.1
22.45,94.6,420.0,10.53
22.45,94.65,254.0,0.84
22.45,94.7,273.0,1.54
22.45,94.75,270.0,2.16
22.45,94.8,141.0,5.5
22.45,94.85,86.0,0.65
22.45,94.9,92.0,0.22
22.45,94.95,99.0,0.98
22.45,95.0,119.0,1.17
22.45,95.05,128.0,0.39
22.45,95.1,103.0,0.34
22.45,95.15,121.0,0.82
22.45,95.2,154.0,0.79
22.45,95.25,191.0,0.43
22.45,95.3,166.0,1.16
22.45,95.35,148.0,0.81
22.45,95.4,120.0,0.28
22.45,95.45,97.0,0.25
22.45,95.5,86.0,0.44
22.45,95.55,84.0,0.38
22.45,95.6,90.0,0.27
22.45,95.65,87.0,0.19
22.45,95.7,87.0,0.1
22.45,95.75,87.0,0.03
22.45,95.8,108.0,0.92
22.45,95.85,104.0,0.22
22.45,95.9,122.0,0.47
22.45,95.95,87.0,0.87
22.45,96.0,70.0,0.09
22.45,96.05,74.0,0.28
22.45,96.1,92.0,0.2
22.45,96.15,421.0,11.4
22.45,96.2,422.0,12.06
22.45,96.25,552.0,18.85
22.45,96.3,163.0,6.24
22.45,96.35,439.0,19.13
22.45,96.4,821.0,1.33
22.45,96.45,998.0,1.75
22.5,89.5,5.0,0.15
22.5,89.55,3.0,0.67
22.5,89.6,4.0,0.06
22.5,89.65,2.0,0.15
22.5,89.7,5.0,0.1
22.5,89.75,7.0,0.24
22.5,89.8,6.0,0.11
22.5,89.85,6.0,0.11
22.5,89.9,8.0,0.29
22.5,89.95,7.0,1.11
22.5,90.0,0.0,0.32
22.5,90.05,10.0,1.25
22.5,90.1,3.0,0.49
22.5,90.15,6.0,0.45
22.5,90.2,0.0,0.06
22.5,90.25,7.0,0.39
22.5,90.3,5.0,0.19
22.5,90.35,0.0,1.22
22.5,90.4,8.0,0.64
22.5,90.45,9.0,0.14
22.5,90.5,5.0,0.4
22.5,90.55,11.0,0.31
22.5,90.6,5.0,0.41
22.5,90.65,0.0,1.01
22.5,90.7,5.0,0.7
22.5,90.75,7.0,1.07
22.5,90.8,6.0,0.11
22.5,90.85,0.0,0.0
22.5,90.9,0.0,0.0
22.5,90.95,7.0,0.6
22.5,91.0,0.0,0.0
22.5,91.05,0.0,0.0
22.5,91.1,7.0,0.28
22.5,91.15,4.0,0.93
22.5,91.2,0.0,0.0
22.5,91.25,0.0,0.0
22.5,91.3,0.0,0.0
22.5,91.35,0.0,0.0
22.5,91.4,0.0,0.0
22.5,91.45,3.0,0.18
22.5,91.5,6.0,0.24
22.5,91.55,0.0,0.0
22.5,91.6,0.0,0.0
22.5,91.65,0.0,0.0
22.5,91.7,4.0,0.94
22.5,91.75,70.0,5.02
22.5,91.8,8.0,0.65
22.5,91.85,8.0,0.53
22.5,91.9,4.0,0.23
22.5,91.95,10.0,0.3
22.5,92.0,31.0,1.08
22.5,92.05,10.0,0.51
22.5,92.1,11.0,0.7
22.5,92.15,122.0,8.43
22.5,92.2,14.0,2.43
22.5,92.25,99.0,5.3
22.5,92.3,54.0,12.41
22.5,92.35,46.0,5.56
22.5,92.4,181.0,8.85
22.5,92.45,127.0,1.91
22.5,92.5,248.0,10.16
22.5,92.55,78.0,1.06
22.5,92.6,256.0,11.77
22.5,92.65,226.0,13.51
22.5,92.7,377.0,19.02
22.5,92.75,239.0,7.44
22.5,92.8,590.0,17.41
22.5,92.85,547.0,19.56
22.5,92.9,994.0,11.14
22.5,92.95,302.0,22.52
22.5,93.0,1069.0,24.2
22.5,93.05,1088.0,19.39
22.5,93.1,542.0,11.3
22.5,93.15,862.0,23.64
22.5,93.2,850.0,22.82
22.5,93.25,726.0,17.22
22.5,93.3,1459.0,23.25
22.5,93.35,1474.0,14.46
22.5,93.4,1243.0,14.27
22.5,93.45,1607.0,17.94
22.5,93.5,2257.0,18.55
22.5,93.55,1530.0,19.4
22.5,93.6,1925.0,9.69
22.5,93.65,2001.0,18.59
22.5,93.7,1656.0,19.89
22.5,93.75,1246.0,16.2
22.5,93.8,1181.0,12.76
22.5,93.85,1138.0,29.89
22.5,93.9,965.0,23.8
22.5,93.95,571.0,11.0
22.5,94.0,381.0,6.81
22.5,94.05,208.0,1.72
22.5,94.1,179.0,0.72
22.5,94.15,215.0,6.65
22.5,94.2,572.0,11.53
22.5,94.25,827.0,19.02
22.5,94.3,460.0,6.65
22.5,94.35,645.0,18.21
22.5,94.4,803.0,6.73
22.5,94.45,413.0,8.18
22.5,94.5,249.0,3.0
22.5,94.55,421.0,4.82
22.5,94.6,669.0,22.98
22.5,94.65,274.0,2.14
22.5,94.7,344.0,2.64
22.5,94.75,246.0,1.77
22.5,94.8,86.0,1.08
22.5,94.85,91.0,0.91
22.5,94.9,104.0,0.78
22.5,94.95,116.0,1.05
22.5,95.0,128.0,0.65
22.5,95.05,129.0,0.59
22.5,95.1,123.0,0.37
22.5,95.15,113.0,0.26
22.5,95.2,135.0,0.5
22.5,95.25,157.0,0.92
22.5,95.3,140.0,0.93
22.5,95.35,115.0,0.31
22.5,95.4,97.0,0.41
22.5,95.45,92.0,0.47
22.5,95.5,94.0,0.17
22.5,95.55,86.0,0.29
22.5,95.6,88.0,0.2
22.5,95.65,92.0,0.08
22.5,95.7,93.0,0.4
22.5,95.75,98.0,0.22
22.5,95.8,114.0,1.17
22.5,95.85,109.0,0.1
22.5,95.9,138.0,1.49
22.5,95.95,111.0,4.66
22.5,96.0,74.0,0.86
22.5,96.05,75.0,0.14
22.5,96.1,113.0,5.34
22.5,96.15,378.0,8.31
22.5,96.2,788.0,17.01
22.5,96.25,585.0,25.37
22.5,96.3,164.0,1.6
22.5,96.35,465.0,16.64
22.5,96.4,535.0,25.56
22.5,96.45,963.0,1.36
22.55,89.5,2.0,0.05
22.55,89.55,2.0,0.25
22.55,89.6,5.0,0.28
22.55,89.65,1.0,0.81
22.55,89.7,1.0,0.94
22.55,89.75,3.0,0.05
22.55,89.8,9.0,0.18
22.55,89.85,7.0,0.2
22.55,89.9,4.0,0.67
22.55,89.95,7.0,0.67
22.55,90.0,8.0,0.66
22.55,90.05,10.0,0.31
22.55,90.1,8.0,0.51
22.55,90.15,5.0,0.56
22.55,90.2,6.0,0.42
22.55,90.25,6.0,0.34
22.55,90.3,4.0,0.72
22.55,90.35,9.0,0.34
22.55,90.4,3.0,0.26
22.55,90.45,8.0,0.71
22.55,90.5,5.0,0.16
22.55,90.55,6.0,0.46
22.55,90.6,0.0,0.26
22.55,90.65,0.0,0.15
22.55,90.7,7.0,0.26
22.55,90.75,10.0,0.23
22.55,90.8,0.0,0.0
22.55,90.85,0.0,0.0
22.55,90.9,3.0,0.17
22.55,90.95,0.0,0.64
22.55,91.0,0.0,0.0
22.55,91.05,6.0,0.24
22.55,91.1,2.0,0.02
22.55,91.15,8.0,0.54
22.55,91.2,12.0,0.84
22.55,91.25,0.0,0.0
22.55,91.3,2.0,0.41
22.55,91.35,0.0,0.0
22.55,91.4,0.0,0.0
22.55,91.45,9.0,0.34
22.55,91.5,7.0,0.12
22.55,91.55,0.0,0.0
22.55,91.6,0.0,0.0
22.55,91.65,0.0,0.0
22.55,91.7,21.0,1.6
22.55,91.75,61.0,1.23
22.55,91.8,9.0,0.41
22.55,91.85,8.0,0.63
22.55,91.9,15.0,0.08
22.55,91.95,17.0,0.28
22.55,92.0,60.0,0.83
22.55,92.05,16.0,0.29
22.55,92.1,38.0,1.93
22.55,92.15,273.0,10.58
22.55,92.2,31.0,0.0
22.55,92.25,46.0,0.92
22.55,92.3,42.0,1.07
22.55,92.35,152.0,17.95
22.55,92.4,85.0,9.23
22.55,92.45,159.0,9.54
22.55,92.5,112.0,0.92
22.55,92.55,97.0,4.35
22.55,92.6,161.0,7.28
22.55,92.65,304.0,16.48
22.55,92.7,203.0,4.87
22.55,92.75,233.0,10.94
22.55,92.8,446.0,22.56
22.55,92.85,676.0,24.44
22.55,92.9,474.0,18.27
22.55,92.95,715.0,15.4
22.55,93.0,868.0,15.1
22.55,93.05,1237.0,11.39
22.55,93.1,620.0,23.17
22.55,93.15,709.0,19.81
22.55,93.2,1429.0,34.09
22.55,93.25,668.0,18.38
22.55,93.3,1095.0,18.99
22.55,93.35,1676.0,24.61
22.55,93.4,1594.0,11.36
22.55,93.45,1934.0,18.01
22.55,93.5,2144.0,19.75
22.55,93.55,1585.0,13.29
22.55,93.6,2016.0,11.03
22.55,93.65,1392.0,25.57
22.55,93.7,1170.0,21.89
22.55,93.75,873.0,18.62
22.55,93.8,1110.0,11.43
22.55,93.85,1005.0,14.12
22.55,93.9,994.0,11.91
22.55,93.95,411.0,8.17
22.55,94.0,272.0,4.23
22.55,94.05,197.0,1.32
22.55,94.1,152.0,0.55
22.55,94.15,212.0,6.4
22.55,94.2,296.0,5.12
22.55,94.25,889.0,12.63
22.55,94.3,523.0,9.93
22.55,94.35,651.0,8.0
22.55,94.4,937.0,9.48
22.55,94.45,406.0,7.16
22.55,94.5,219.0,1.12
22.55,94.55,389.0,9.25
22.55,94.6,564.0,4.61
22.55,94.65,274.0,2.09
22.55,94.7,255.0,1.91
22.55,94.75,193.0,2.3
22.55,94.8,83.0,0.27
22.55,94.85,111.0,0.34
22.55,94.9,122.0,0.68
22.55,94.95,144.0,1.04
22.55,95.0,132.0,0.15
22.55,95.05,139.0,0.19
22.55,95.1,138.0,0.1
22.55,95.15,139.0,0.69
22.55,95.2,144.0,0.85
22.55,95.25,128.0,0.93
22.55,95.3,109.0,0.52
22.55,95.35,95.0,0.32
22.55,95.4,90.0,0.22
22.55,95.45,92.0,0.2
22.55,95.5,92.0,0.08
22.55,95.55,92.0,0.71
22.55,95.6,95.0,0.61
22.55,95.65,97.0,0.28
22.55,95.7,103.0,0.19
22.55,95.75,114.0,0.38
22.55,95.8,120.0,0.25
22.55,95.85,142.0,0.94
22.55,95.9,148.0,0.69
22.55,95.95,89.0,0.42
22.55,96.0,80.0,0.48
22.55,96.05,90.0,0.2
22.55,96.1,119.0,1.69
22.55,96.15,224.0,15.06
22.55,96.2,290.0,3.53
22.55,96.25,441.0,17.84
22.55,96.3,155.0,3.96
22.55,96.35,330.0,12.52
22.55,96.4,851.0,4.91
22.55,96.45,868.0,1.19
22.6,89.5,3.0,0.17
22.6,89.55,3.0,0.09
22.6,89.6,3.0,0.18
22.6,89.65,6.0,0.21
22.6,89.7,4.0,0.28
22.6,89.75,8.0,0.6
22.6,89.8,4.0,0.09
22.6,89.85,6.0,0.66
22.6,89.9,4.0,0.19
22.6,89.95,1.0,0.13
22.6,90.0,8.0,0.94
22.6,90.05,10.0,1.46
22.6,90.1,8.0,0.8
22.6,90.15,4.0,0.35
22.6,90.2,11.0,0.69
22.6,90.25,8.0,0.22
22.6,90.3,6.0,0.29
22.6,90.35,4.0,0.51
22.6,90.4,5.0,0.36
22.6,90.45,6.0,0.07
22.6,90.5,7.0,0.31
22.6,90.55,5.0,0.06
22.6,90.6,5.0,0.29
22.6,90.65,7.0,0.5
22.6,90.7,4.0,0.49
22.6,90.75,8.0,0.39
22.6,90.8,0.0,0.0
22.6,90.85,0.0,0.0
22.6,90.9,0.0,0.0
22.6,90.95,0.0,0.0
22.6,91.0,8.0,0.48
22.6,91.05,4.0,0.19
22.6,91.1,4.0,0.35
22.6,91.15,3.0,0.24
22.6,91.2,9.0,0.96
22.6,91.25,8.0,1.28
22.6,91.3,0.0,0.0
22.6,91.35,0.0,0.0
22.6,91.4,0.0,0.0
22.6,91.45,6.0,0.12
22.6,91.5,0.0,0.0
22.6,91.55,0.0,0.0
22.6,91.6,0.0,0.0
22.6,91.65,9.0,0.37
22.6,91.7,99.0,9.5
22.6,91.75,19.0,0.34
22.6,91.8,7.0,0.36
22.6,91.85,8.0,0.08
22.6,91.9,17.0,0.41
22.6,91.95,27.0,0.74
22.6,92.0,32.0,1.63
22.6,92.05,30.0,1.84
22.6,92.1,41.0,1.9
22.6,92.15,42.0,6.09
22.6,92.2,31.0,0.0
